model,disclosure,horizon,axis,stratum,n,rel_impr_pct,dm_q_stat,dm_q_p,ci_lo,ci_hi,placebo_rel_impr_pct
C4_longformer,event_driven,20,form,"8.01,9.01",3332,-2.1122898432166584,8.664953903473526,6.929248475482597e-18,-0.0017526583875563106,-0.0011109991657193233,0.03399421509332166
C4_longformer,event_driven,20,form,"7.01,9.01",1977,-2.570039590133205,8.070086710341048,1.2069279356262933e-15,-0.0022197007087213817,-0.0013786283662280553,-0.03646935350215847
C4_longformer,event_driven,20,form,5.02,1629,-1.8267568678983055,5.596154925473934,2.5669792284660686e-08,-0.001777521615644025,-0.0008676287840443501,-0.020420111575608687
C4_longformer,event_driven,20,form,"2.02,9.01",5917,-1.6150375177135912,9.155684141757902,7.299689629224766e-20,-0.0010262861716264036,-0.0006512281109005027,0.03059211118456235
C5_qwen3,event_driven,5,all,ALL,25109,-0.12488685671921096,2.4128044757781155,0.01583742725909646,-0.000287488561518886,-3.278468070925714e-05,-0.021145156280161066
C5_qwen3,event_driven,5,vol_regime,high,8370,-0.0018824177357057972,0.021304902746680378,0.9830029408013773,-0.00020423718810123786,0.0002106774271788633,-0.010469437194815235
C5_qwen3,event_driven,5,vol_regime,low,8370,-0.27467227536386274,2.9420331958174746,0.00326959117533932,-0.0006016782859118731,-0.00012986811137227216,-0.04299966629700127
C5_qwen3,event_driven,5,vol_regime,mid,8369,-0.09155840094705836,1.0053050138889743,0.3147790698613031,-0.00032898053811111793,0.00010321452663644125,-0.008889269599079676
C5_qwen3,event_driven,5,period,<=2022,6247,0.26314311875628466,-2.3351658970929967,0.01956625986955563,4.010733459990171e-05,0.0005287377523828529,-0.05035687880709762
C5_qwen3,event_driven,5,period,2023,6237,-0.1080508130342929,1.0314128346568041,0.30238726419365886,-0.00039136238428363836,0.0001296962786828736,-0.01860246759599478
C5_qwen3,event_driven,5,period,2024-2025,12625,-0.2891783650679119,4.136599393138291,3.5477417845356425e-05,-0.000581721992731405,-0.0001997183217466001,-0.010495645257250654
C5_qwen3,event_driven,5,form,Other,12077,-0.3840118277935749,4.7738537100922755,1.8285448275384339e-06,-0.0007029652390550616,-0.00029896232858316567,-0.03440062077836478
C5_qwen3,event_driven,5,form,"8.01,9.01",3405,-0.39982511831590983,2.5831139143054567,0.009832645005057811,-0.0009505310674309137,-0.0001287172698884168,-9.136528140356555e-05
C5_qwen3,event_driven,5,form,"7.01,9.01",2020,-0.45857549722521246,2.661446833878859,0.007842233618847325,-0.000986896827286263,-0.00011883362545006813,-0.011929324246121045
C5_qwen3,event_driven,5,form,5.02,1661,-0.5489336450760809,3.192961817225853,0.0014346094584501002,-0.0012583368598203537,-0.0003176223565798814,0.003959721381579226
C5_qwen3,event_driven,5,form,"2.02,9.01",5946,0.9550527180933449,-9.208529121549455,4.492402353714534e-20,0.0008361984653075837,0.001298285795002317,-0.01649488961927162
C5_qwen3,event_driven,10,all,ALL,25001,-0.12822828472556524,2.9888293599808198,0.0028032065628281868,-0.00018611002958173113,-3.864036582455901e-05,-0.02366841623097576
C5_qwen3,event_driven,10,vol_regime,high,8334,0.036368333533968504,-0.5290386550873681,0.5967927263548943,-9.275977612120166e-05,0.00016028199064439293,0.022552979283824576
C5_qwen3,event_driven,10,vol_regime,low,8335,-0.2976147188405555,3.8927796915059663,9.987507888710883e-05,-0.00037270667660442623,-0.00012885920626856334,-0.05253787546530457
C5_qwen3,event_driven,10,vol_regime,mid,8332,-0.14643107290643814,1.8122356017007304,0.0699857849885763,-0.00026125586459564687,5.261252986506823e-06,-0.047294313178247706
C5_qwen3,event_driven,10,period,<=2022,6239,0.0860522880186057,-0.8931127189647703,0.37183126502135677,-7.75372950296121e-05,0.00021061662736220578,-0.07706872139322912
C5_qwen3,event_driven,10,period,2023,6233,-0.08314551650145448,1.0501934552679997,0.29366990012593824,-0.00019671373806360448,5.900906786542782e-05,-0.04617535648778055
C5_qwen3,event_driven,10,period,2024-2025,12529,-0.23302884967248166,3.940173667817592,8.186449469295315e-05,-0.00033896103255699723,-0.00011521986970022072,0.007251472902412049
C5_qwen3,event_driven,10,form,Other,12022,-0.1805817371714309,2.534116875535394,0.011285698959506419,-0.0002942158039782,-3.255879215765605e-05,-0.02235926979138741
C5_qwen3,event_driven,10,form,"8.01,9.01",3386,-0.22533241301219964,1.8003209903912234,0.07189896210296721,-0.0004355452204959334,2.676027717946744e-05,-0.016881647019591908
C5_qwen3,event_driven,10,form,"7.01,9.01",2008,-0.379923947816287,2.8312179109451314,0.004683323464149204,-0.0005879732933953888,-0.00011027826788919668,-0.02643211823303122
C5_qwen3,event_driven,10,form,5.02,1654,-0.42167541362946254,2.597336169660913,0.009478381923778631,-0.0007626596893607958,-0.00012923528581122224,-0.1169494374432284
C5_qwen3,event_driven,10,form,"2.02,9.01",5931,0.31030844474536745,-3.2614164459785777,0.0011148375603836815,8.540038193717925e-05,0.0003493677837680274,0.00626982004925194
C5_qwen3,event_driven,20,all,ALL,24732,-0.42106186650755084,6.1256033156191965,9.170304032426498e-10,-0.00036189431253657916,-0.000190541586468265,-0.005388130507744126
C5_qwen3,event_driven,20,vol_regime,high,8244,-0.15609827594193798,1.3959093315028397,0.1627793947829559,-0.0002779016873141839,4.2585961642857155e-05,0.0018169111409522872
C5_qwen3,event_driven,20,vol_regime,low,8245,-0.7829294433214488,6.134243029182799,8.950942314154837e-10,-0.0005869841492753479,-0.00030813173115688065,-0.004850865777472928
C5_qwen3,event_driven,20,vol_regime,mid,8243,-0.40786909202380717,3.159019731065502,0.0015887280981633706,-0.0004264164742010015,-0.00010219571432645479,-0.014285689300473551
C5_qwen3,event_driven,20,period,<=2022,6226,-0.2867845851224051,1.7725639503855264,0.07634988664818307,-0.00031941969005558894,7.354122960000054e-06,-0.1412463426153188
C5_qwen3,event_driven,20,period,2023,6226,-0.37789855360093555,3.152007642746862,0.0016292177245014628,-0.00037904657890732563,-8.61375661737574e-05,0.043136051889847746
C5_qwen3,event_driven,20,period,2024-2025,12280,-0.4889252448829945,5.143675942075768,2.7356564860852247e-07,-0.0004967143115045034,-0.00021885741063688334,0.02426659869538621
C5_qwen3,event_driven,20,form,Other,11877,-0.21470464056635818,1.7702320541771859,0.0767141425899115,-0.00031696673797261977,1.7354088927261026e-05,0.005828928819822365
C5_qwen3,event_driven,20,form,"8.01,9.01",3332,-0.42980528874473306,2.1174280061097095,0.034297448062710956,-0.0005426774869942635,-1.1419004103386371e-05,-0.023763734002194156
C5_qwen3,event_driven,20,form,"7.01,9.01",1977,-0.6173721810236706,3.111777415581848,0.0018862449267765236,-0.0006926473004198946,-0.00015081578592996022,0.06701569207273943
C5_qwen3,event_driven,20,form,5.02,1629,-0.5456855032637096,2.0218162751495874,0.04335863768096246,-0.0007707273574794878,-2.4386895444775623e-05,0.0007213741836411468
C5_qwen3,event_driven,20,form,"2.02,9.01",5917,-0.821096531001964,5.125895999596825,3.055325199964242e-07,-0.0005858868481236345,-0.0002711617345607181,-0.0561253447833988
D2_gated_fusion,event_driven,5,all,ALL,25109,0.5087523314741034,-5.576791551123203,2.4751529374660653e-08,0.000408306472033765,0.0008571122771389128,0.002051296580941837
D2_gated_fusion,event_driven,5,vol_regime,high,8370,1.218666201435358,-9.210347791875584,4.044711540869001e-20,0.0012211479039813612,0.0018512481338380804,5.7477752559872484e-05
D2_gated_fusion,event_driven,5,vol_regime,low,8370,-0.04657494100286943,0.2569881883085278,0.7971942088186553,-0.0004960495718525097,0.0004037066603006607,0.00401248153022342
D2_gated_fusion,event_driven,5,vol_regime,mid,8369,0.3741883570923084,-2.427012684788078,0.015244693553837188,0.00011133196663787087,0.0008396663185795405,0.002004621857904417
D2_gated_fusion,event_driven,5,period,<=2022,6247,1.3268478508592827,-6.452105892906643,1.1858253947241256e-10,0.0010109097618314963,0.0019088537996015678,0.0029992705441967134
D2_gated_fusion,event_driven,5,period,2023,6237,0.048035752435758396,-0.27581492090312876,0.7826993620020551,-0.0003643286144141255,0.00045394447934827534,0.0018774964564291926
D2_gated_fusion,event_driven,5,period,2024-2025,12625,0.38620625209814874,-3.104835522273203,0.001908061993239621,0.00020569379931421295,0.0008917779617146191,0.0017468779442438708
D2_gated_fusion,event_driven,5,form,Other,12077,0.06260937824181609,-0.574529449884491,0.5656202797621918,-0.00019197979760997465,0.00036493723893266203,0.0016120329680139598
D2_gated_fusion,event_driven,5,form,"8.01,9.01",3405,-0.29966331255858863,1.7450158600089258,0.08107234602478845,-0.0008489354583242512,3.291871949809848e-05,0.0010200741070448451
D2_gated_fusion,event_driven,5,form,"7.01,9.01",2020,-0.6006316824866063,2.632597119228502,0.008538072075665433,-0.0013933180392671132,-0.0001899862967931188,0.0010421404007984474
D2_gated_fusion,event_driven,5,form,5.02,1661,-1.1735900504890802,3.9214113272754973,9.161593818246577e-05,-0.002527689238488057,-0.0008436035400681385,0.0015888967930093951
D2_gated_fusion,event_driven,5,form,"2.02,9.01",5946,3.1383105928700115,-10.151084149778834,5.1392779632483086e-24,0.0027979680146740125,0.004179467754961169,0.004350627495637613
D2_gated_fusion,event_driven,10,all,ALL,25001,0.23080315107475846,-2.2154450565237545,0.026738507446962732,1.9486116957645696e-05,0.00037764580454917643,0.024076472828249807
D2_gated_fusion,event_driven,10,vol_regime,high,8334,0.9999745026599546,-5.886676347238638,4.092916262206221e-09,0.0006463883837472898,0.0012732288581451126,-0.06339775599707827
D2_gated_fusion,event_driven,10,vol_regime,low,8335,-0.33103595811423536,1.7619872476881233,0.07810810825125984,-0.0006104518382411828,2.065852098610772e-05,0.15223304455239586
D2_gated_fusion,event_driven,10,vol_regime,mid,8332,-0.08172999569263788,0.4384774542167711,0.6610515798249921,-0.0003747474585066638,0.0002213754525727628,-0.004013810936712362
D2_gated_fusion,event_driven,10,period,<=2022,6239,-0.02924422200802859,0.12757455138373835,0.8984897837266796,-0.0003670958140948028,0.00033340180050334237,0.2665610242195441
D2_gated_fusion,event_driven,10,period,2023,6233,-0.07856795274421285,0.34097595049528084,0.7331331811407982,-0.00047959225371307907,0.0002788161515659314,-0.07427069167571301
D2_gated_fusion,event_driven,10,period,2024-2025,12529,0.46649372746254936,-3.467513442055565,0.0005270606861492327,0.00020539616306831227,0.0007057540490062179,-0.03087657145793934
D2_gated_fusion,event_driven,10,form,Other,12022,0.3199113630425265,-2.2172855619884593,0.026622216889247142,2.9632987741318075e-05,0.0005577829433289586,0.029797622143969964
D2_gated_fusion,event_driven,10,form,"8.01,9.01",3386,0.1600115229572792,-0.6303642063835888,0.5284988750455973,-0.000336287310775372,0.0005859109222219825,-0.08843204365806973
D2_gated_fusion,event_driven,10,form,"7.01,9.01",2008,-0.004020586871101823,0.01043195076791762,0.9916776953084492,-0.0007528505678781924,0.0006491148645570935,-0.0814901987672525
D2_gated_fusion,event_driven,10,form,5.02,1654,-0.8469890316394262,1.5551237680953067,0.12010802163039841,-0.0020322378553756064,0.00015054069735762152,0.0201383293465275
D2_gated_fusion,event_driven,10,form,"2.02,9.01",5931,0.5848847261434375,-3.086718349226179,0.002033130909604995,0.0001618483129046576,0.0006872460434427681,0.14129526678444276
D2_gated_fusion,event_driven,20,all,ALL,24732,-2.8694764113342517,8.58150519531199,9.905196391856342e-18,-0.0022686247145854415,-0.0014241096532694097,0.00973132796479951
D2_gated_fusion,event_driven,20,vol_regime,high,8244,-3.286456473153586,4.712159520297833,2.4912071271587383e-06,-0.0034664857588195324,-0.0013754038700648336,0.013937605271758705
D2_gated_fusion,event_driven,20,vol_regime,low,8245,-2.853120537338165,5.388336125928539,7.307654223894367e-08,-0.002170466430422265,-0.001008686020496751,0.0028412598413767973
D2_gated_fusion,event_driven,20,vol_regime,mid,8243,-2.3968679196579044,4.227634414664893,2.387105966066188e-05,-0.0022236156745795645,-0.000804849250218835,0.0109624665250773
D2_gated_fusion,event_driven,20,period,<=2022,6226,-7.007237454271864,7.723681631562928,1.308806659756872e-14,-0.004668279620454846,-0.0027939027876716705,-0.015142765217846217
D2_gated_fusion,event_driven,20,period,2023,6226,-0.4175704602203498,0.7844480029097496,0.43280713044224917,-0.0008845080102956448,0.0003329249537131163,0.027869211994174026
D2_gated_fusion,event_driven,20,period,2024-2025,12280,-2.378406936788247,5.489342925576913,4.1144408342942457e-08,-0.0023305121234344136,-0.0010816027563046253,0.011245583541414535
D2_gated_fusion,event_driven,20,form,Other,11877,-3.3459184601268745,7.1171198360384915,1.1654957041800938e-12,-0.0029006841944560664,-0.001656970444267791,0.009068023753758574
D2_gated_fusion,event_driven,20,form,"8.01,9.01",3332,-1.1243900550805832,1.1343789387924808,0.2567172562349317,-0.00211095750002815,0.0005517117023358548,0.03174367978967145
D2_gated_fusion,event_driven,20,form,"7.01,9.01",1977,-2.392381019298432,2.6079830464632994,0.009176345883531492,-0.002899272443212209,-0.0004846585503186227,-0.007624788951259363
D2_gated_fusion,event_driven,20,form,5.02,1629,-4.082123321598138,3.732731250710519,0.00019592789923921056,-0.004458620937409673,-0.0013736263692818297,-0.01556333499152888
D2_gated_fusion,event_driven,20,form,"2.02,9.01",5917,-2.6384280010833217,3.5693874637716996,0.00036065474488597356,-0.0021217451615183065,-0.0006073333165212802,0.012858232640401882
B1_bow_ridge,combined,5,all,ALL,33060,0.7672842968225976,-7.634717361836363,2.3240261952462548e-14,0.000707171885046675,0.0011950749624486262,-0.005602313380979572
B1_bow_ridge,combined,5,vol_regime,high,11019,1.1865124952746147,-7.613630206422024,2.8828947553721925e-14,0.0011304602889672447,0.0019126554715022072,-0.007221756721846239
B1_bow_ridge,combined,5,vol_regime,low,11021,0.4566113257607917,-2.431710840491545,0.015043523774366175,0.00010078172669733502,0.0010180374828306945,-0.005319313659380806
B1_bow_ridge,combined,5,vol_regime,mid,11020,0.6478603608974275,-3.5189212127553873,0.00043505264355178506,0.0003303767407830525,0.0012255878502041425,-0.0041891731389844524
B1_bow_ridge,combined,5,period,<=2022,8224,0.5985547117606284,-2.5731605001372704,0.01009481320210056,0.00015024563041459175,0.0011422428615153223,0.012816913618646406
B1_bow_ridge,combined,5,period,2023,8219,0.7185604151538226,-4.441820730325967,9.036807759270566e-06,0.00048587356789856514,0.0012332262119083275,-0.003323000484599797
B1_bow_ridge,combined,5,period,2024-2025,16617,0.8577614817991133,-6.003924934181248,1.9661125613674914e-09,0.000762458040610887,0.00151614236832265,-0.014142350114708725
B1_bow_ridge,combined,10,all,ALL,32934,0.811868496942273,-8.479199167014766,2.3606593611195625e-17,0.0005495327104238589,0.0008771240749323032,-0.04011046951908218
B1_bow_ridge,combined,10,vol_regime,high,10978,1.0027692945853752,-5.842742740287546,5.280744210350234e-09,0.0006663962574459092,0.0013486592966119122,-0.07072740390171837
B1_bow_ridge,combined,10,vol_regime,low,10978,0.562257627965728,-3.1759406720210053,0.0014976466684974057,0.00017481330320197002,0.0007353211905746423,0.016017697919339224
B1_bow_ridge,combined,10,vol_regime,mid,10978,0.8308467567593243,-5.170251589369914,2.3789348488858445e-07,0.00043463808401314,0.0009623490429562543,-0.05893263601651277
B1_bow_ridge,combined,10,period,<=2022,8215,0.7962038371691331,-3.7110226397932347,0.00020778735625445776,0.0002964637413677975,0.0009331099722818821,-0.07867610069456847
B1_bow_ridge,combined,10,period,2023,8215,0.7871313320338064,-3.5004074175082356,0.0004670125441413635,0.0003063835868074215,0.0010516179149866766,0.002431119513007754
B1_bow_ridge,combined,10,period,2024-2025,16504,0.8288893896932331,-7.0110833203324505,2.4564013239170076e-12,0.0005639416527544538,0.0010059889070159309,-0.042985451304479484
B1_bow_ridge,combined,20,all,ALL,32634,1.2094859654611272,-9.743012310529464,2.120093115000192e-22,0.000640058045053211,0.0009599290989378623,0.01858556870658711
B1_bow_ridge,combined,20,vol_regime,high,10878,1.102990112258,-5.260324415074282,1.4653365914834746e-07,0.0005315991363639091,0.00118003959905556,0.024888316324656528
B1_bow_ridge,combined,20,vol_regime,low,10878,1.3024719523736366,-5.296520729304079,1.2033331562492058e-07,0.00047436812407666775,0.0010248086094178032,0.016810700027726132
B1_bow_ridge,combined,20,vol_regime,mid,10878,1.2550141672022082,-5.443534382738937,5.336814680055094e-08,0.000502074150393162,0.0010859289210439747,0.012520466288828611
B1_bow_ridge,combined,20,period,<=2022,8201,1.5220937576273037,-5.474636669896769,4.5136475432880294e-08,0.0005035490372094601,0.0010756864979997699,0.010977434560682956
B1_bow_ridge,combined,20,period,2023,8205,1.164270247883823,-4.187949551090475,2.84430961821087e-05,0.00040161345962726576,0.001094223952193512,0.022834868024841262
B1_bow_ridge,combined,20,period,2024-2025,16228,1.116133379272459,-7.055824883157753,1.78515231991994e-12,0.0005951173028480951,0.001042778835953904,0.019462485836868236
B2_tfidf_ridge,combined,5,all,ALL,33060,1.2845407467641579,-10.841514256687399,2.432862808197305e-27,0.001306166901624893,0.001887971938090269,4.7385347024388346e-05
B2_tfidf_ridge,combined,5,vol_regime,high,11019,2.0039668076478745,-10.373978101551172,4.24896399547773e-25,0.0021013809624134813,0.003044301209727256,-0.0002859609413483798
B2_tfidf_ridge,combined,5,vol_regime,low,11021,0.8941400027390702,-3.985379819913135,6.7806389380988e-05,0.0005824251251718186,0.0016511089651405162,0.00012934297601271746
B2_tfidf_ridge,combined,5,vol_regime,mid,11020,0.9314614576096539,-4.681039598950202,2.8882787412543375e-06,0.0006729443943258337,0.0015842974280017837,0.0003136640273647946
B2_tfidf_ridge,combined,5,period,<=2022,8224,1.308076951611406,-4.980605009849214,6.467624113905489e-07,0.0008648271545465356,0.002035809771580378,0.000871686813400739
B2_tfidf_ridge,combined,5,period,2023,8219,0.7851075784179781,-3.365323961155349,0.0007680399745572132,0.00042317243627503794,0.0014765348785000863,0.00021473620903252966
B2_tfidf_ridge,combined,5,period,2024-2025,16617,1.494563092062979,-9.291084860301883,1.712182863793279e-20,0.001575761229264876,0.002440134767682262,-0.0003635401562649159
B2_tfidf_ridge,combined,10,all,ALL,32934,1.4850923435666237,-12.11511794732269,1.0362315400499558e-33,0.0010965288186694834,0.0015160490290617185,-0.032618039684934964
B2_tfidf_ridge,combined,10,vol_regime,high,10978,1.8608551152186703,-9.405693742845276,6.196154776665036e-21,0.0014613657958525946,0.0022378405161617965,-0.003408815663127459
B2_tfidf_ridge,combined,10,vol_regime,low,10978,1.3419906863431068,-5.294325162683859,1.2176278770655896e-07,0.0006841471456315249,0.0015059157522673565,-0.0009526647037160511
B2_tfidf_ridge,combined,10,vol_regime,mid,10978,1.18107900686317,-5.761982757448827,8.536778858658284e-09,0.0006465141788285304,0.0013096630360886344,-0.09819679724044413
B2_tfidf_ridge,combined,10,period,<=2022,8215,1.689041848071194,-5.913017718135743,3.493248415079848e-09,0.0008820894561053102,0.001752309963122331,-0.11873980439514269
B2_tfidf_ridge,combined,10,period,2023,8215,0.89847907107076,-3.6901182679506745,0.0002255994893298229,0.0003626892722632913,0.0011440381242538067,0.02499714430862757
B2_tfidf_ridge,combined,10,period,2024-2025,16504,1.656845642515758,-10.237992330063348,1.5863898294878863e-24,0.0012713342273438476,0.0018911156699445435,-0.022854457738287638
B2_tfidf_ridge,combined,20,all,ALL,32634,2.0937263987214023,-15.000939951242003,1.0686997571886648e-50,0.0011975642246796873,0.0015521676162357232,-0.06576689751142445
B2_tfidf_ridge,combined,20,vol_regime,high,10878,1.9413374523171811,-8.18582968882649,3.0062293626973745e-16,0.0011490060790931437,0.0018478377760297983,-0.04771635467016386
B2_tfidf_ridge,combined,20,vol_regime,low,10878,2.5886881192813713,-8.722386201966296,3.1204688292420316e-18,0.0011416642744271758,0.0018086612115069721,-0.1063505125921482
B2_tfidf_ridge,combined,20,vol_regime,mid,10878,1.8316932589283903,-7.210204794600773,5.95772314770649e-13,0.0008394062110742428,0.0014690636047103097,-0.05104244874667958
B2_tfidf_ridge,combined,20,period,<=2022,8201,2.824877200912536,-8.259944783989921,1.6852325780219282e-16,0.0011447379322363268,0.0018383199965673273,-0.03398716568106867
B2_tfidf_ridge,combined,20,period,2023,8205,1.2311720887340087,-4.500680898724401,6.867009786803925e-06,0.0004383977068714833,0.0011302995917442079,-0.06590350118845736
B2_tfidf_ridge,combined,20,period,2024-2025,16228,2.2106779103644,-12.168564119250942,6.42317395064594e-34,0.0013592334581479877,0.0018769093100256583,-0.07723309284432896
B3_lm_linear,combined,5,all,ALL,33060,0.1372857036699211,-4.169220095583089,3.064216024761981e-05,9.031981378027197e-05,0.00025289521061944696,0.0006158124554227183
B3_lm_linear,combined,5,vol_regime,high,11019,0.09013057955851628,-1.6681515288856261,0.0953140655754335,-2.0541553738435895e-05,0.0002531159967050934,0.0007793423123197354
B3_lm_linear,combined,5,vol_regime,low,11021,0.16734802186939748,-2.817705221169718,0.004845430479195027,7.20046798293086e-05,0.00035531229269533026,0.0010437135744463329
B3_lm_linear,combined,5,vol_regime,mid,11020,0.1557858269365467,-2.686670234209667,0.007227642135789681,4.7220203312755844e-05,0.00033004266106092075,-6.406388172807921e-07
B3_lm_linear,combined,5,period,<=2022,8224,0.03294593999339332,-0.4526627415182772,0.6508035543888359,-0.00013173331966636503,0.00018894443352921808,0.0016227526478359907
B3_lm_linear,combined,5,period,2023,8219,0.07695227966790419,-1.1974243651606873,0.23117572862849356,-5.389263124181208e-05,0.00024180181406356882,0.001331934110668398
B3_lm_linear,combined,5,period,2024-2025,16617,0.20651901267767758,-4.596138924810684,4.335593741392866e-06,0.00015977398512753642,0.00039812316204514023,-0.00011120602132208043
B3_lm_linear,combined,10,all,ALL,32934,0.2054123763478551,-3.2785030727307825,0.0010446737608800923,7.690545566387603e-05,0.00028834645248456824,-0.006959416943013847
B3_lm_linear,combined,10,vol_regime,high,10978,0.1892321353537925,-1.826853344950836,0.06774896383647064,-2.362224861125448e-05,0.00038271979164563555,-0.007841974094470688
B3_lm_linear,combined,10,vol_regime,low,10978,0.2410248701146162,-2.0757752245962586,0.037937969494176396,5.474058276559098e-06,0.00038290151106057905,-0.00662955124607705
B3_lm_linear,combined,10,vol_regime,mid,10978,0.18963224494122694,-1.7337182474923494,0.0829961651658295,-1.7652398838481135e-05,0.00033441258577125954,-0.00623926272754284
B3_lm_linear,combined,10,period,<=2022,8215,-0.028728401373921266,0.20249458170027143,0.8395351089637485,-0.00023156136120490057,0.00019508987775818213,-0.022941693016806465
B3_lm_linear,combined,10,period,2023,8215,0.07987865494783615,-0.657951318558099,0.5105878514466458,-0.00012005811866741335,0.0002750167975526541,0.017099948971619358
B3_lm_linear,combined,10,period,2024-2025,16504,0.3541068122651013,-4.178872597129108,2.944659269279068e-05,0.00018090190763996213,0.0004920899284821402,-0.010934077312313948
B3_lm_linear,combined,20,all,ALL,32634,0.334373547308552,-3.120041774577187,0.0018098294530870295,8.62172874848667e-05,0.0003640833911052342,-9.225892452612804e-05
B3_lm_linear,combined,20,vol_regime,high,10878,0.38841876007853976,-2.3086971862501375,0.020979045539663958,5.262858519052475e-05,0.0005352600966212575,0.00027422685777646073
B3_lm_linear,combined,20,vol_regime,low,10878,0.3357946973883445,-1.4129349235835948,0.15770347290537054,-5.663042810692325e-05,0.00047751623205688167,-0.0009271700439894919
B3_lm_linear,combined,20,vol_regime,mid,10878,0.267322285006808,-1.5663588943299087,0.11729371062690666,-4.202384809183388e-05,0.00037524868528790065,0.0002165768710814039
B3_lm_linear,combined,20,period,<=2022,8201,-0.16879343770198266,0.7490150218922919,0.45386963616634013,-0.0003172207942810195,0.0001323434351354925,0.005321623337809966
B3_lm_linear,combined,20,period,2023,8205,-0.059782854426816516,0.31753798759627694,0.7508435008316597,-0.00026310045936583253,0.00020074325073585536,-0.003074861449420081
B3_lm_linear,combined,20,period,2024-2025,16228,0.6915019137176918,-4.509891391018034,6.531535416360176e-06,0.0002944242072128289,0.0007513746155478616,-0.0007345018984846812
B4_lm_features,combined,5,all,ALL,33060,-0.16180705464278006,7.056732310749331,1.7381673814508392e-12,-0.0002587077741879043,-0.00014429734105564216,-0.016440891903598463
B4_lm_features,combined,5,vol_regime,high,11019,-0.22063423042664143,5.953221006731864,2.7092997928112645e-09,-0.00037648413809872474,-0.0001878153674355634,0.015457709556885564
B4_lm_features,combined,5,vol_regime,low,11021,-0.13095491497145512,3.239848068215989,0.0011994810269217821,-0.00026145733581204683,-6.160655573828304e-05,-0.02955001474905172
B4_lm_features,combined,5,vol_regime,mid,11020,-0.13182460715286612,3.2252685942620816,0.0012622166679044698,-0.0002571709688686863,-6.17842380724847e-05,-0.036455897271010645
B4_lm_features,combined,5,period,<=2022,8224,0.032105608806618315,-0.6249046377446179,0.5320509875336268,-7.198554517644573e-05,0.00015069805528774788,-0.017245873542557914
B4_lm_features,combined,5,period,2023,8219,-0.2888816686046221,7.070135000033705,1.6745855672658196e-12,-0.0004397141251409481,-0.00025089716596720746,-0.01579791670061605
B4_lm_features,combined,5,period,2024-2025,16617,-0.18527243999788937,5.782055683592168,7.511758619941924e-09,-0.0003327652456369539,-0.00016218637946549923,-0.01639425913199456
B4_lm_features,combined,10,all,ALL,32934,-0.4327064990176255,8.894946662927941,6.136036590550821e-19,-0.0004612379521513677,-0.000294610180470303,-0.003260020873433731
B4_lm_features,combined,10,vol_regime,high,10978,-0.510999136954695,6.4969807306509155,8.549514606230446e-11,-0.0006467401434450938,-0.00035540840962815836,-0.023788639545851368
B4_lm_features,combined,10,vol_regime,low,10978,-0.34010559954715575,3.90620845451116,9.43177287774216e-05,-0.0004148250015998895,-0.00013614212996757542,0.020173737267210043
B4_lm_features,combined,10,vol_regime,mid,10978,-0.43091218265812264,5.020307023263588,5.239870883475885e-07,-0.0004982117593977326,-0.000223372899743305,-0.0019596685285385752
B4_lm_features,combined,10,period,<=2022,8215,-0.08127895662933557,0.7810196472888098,0.4348134474937665,-0.00021442765500422027,9.435229316845951e-05,0.008193711767549133
B4_lm_features,combined,10,period,2023,8215,-0.5513245084727644,5.1342644134285,2.897480358689551e-07,-0.0006268838746757837,-0.0002627646035914724,-0.012968889584552184
B4_lm_features,combined,10,period,2024-2025,16504,-0.5229732736239802,8.24777115937844,1.7341528790206978e-16,-0.0006186206374172924,-0.0003786180018841695,-0.0036726762608909084
B4_lm_features,combined,20,all,ALL,32634,-1.3208705777230714,14.603335143264035,3.795660960266464e-48,-0.0009809308535826601,-0.0007447712337698665,0.007629868229242592
B4_lm_features,combined,20,vol_regime,high,10878,-1.510203530698954,11.481580556594317,2.44111537650575e-30,-0.0013642326038954954,-0.0009583661604137994,0.006735140952518748
B4_lm_features,combined,20,vol_regime,low,10878,-1.0396571617992902,5.98016453413074,2.2992025334744187e-09,-0.0007857453371507699,-0.00039899874094118424,0.015836937399695085
B4_lm_features,combined,20,vol_regime,mid,10878,-1.3447073888937222,8.300063738759496,1.1635962781395855e-16,-0.001049615406743864,-0.0006528738642024727,0.0012990111419356354
B4_lm_features,combined,20,period,<=2022,8201,-1.1107994512799702,5.944403010591522,2.8881409085933116e-09,-0.0007751567548479312,-0.00039549435119026776,-0.02598385573891881
B4_lm_features,combined,20,period,2023,8205,-0.9939846742087186,5.193098285357512,2.1178987476289477e-07,-0.0008805480116559651,-0.00039559299288470756,0.023808927743032515
B4_lm_features,combined,20,period,2024-2025,16228,-1.5418877511212195,12.744950969832248,5.0054994587454626e-37,-0.0013156616420235715,-0.0009601223499663545,0.012653840601822619
C1_bert_s1,combined,5,all,ALL,33060,1.9650014704700471,-17.685944139549896,1.1278108323027422e-69,0.0021996621674059877,0.0027293284565436324,0.012231727576182357
C1_bert_s1,combined,5,vol_regime,high,11019,1.8565004826646763,-11.311609420471392,1.6716391327634675e-29,0.001957003337972235,0.0027767904713722554,-0.004820068283609096
C1_bert_s1,combined,5,vol_regime,low,11021,1.9470315277253725,-8.509248619418788,1.977149928989298e-17,0.001898666553147885,0.00303211966280191,0.030809851244292284
