section,metric,full_ohlcv_rows,crsp_rows,joined_rows,max_abs_diff_adj_close,max_abs_diff_close,max_abs_diff_volume,identical_on_join,n_rows,n_unreconstructed,max_abs_diff,max_rel_diff,bitwise_exact,modelled_rows_checked,max_abs_diff_pred_vs_aligned,passed,disc,h,value,committed,rel_diff,committed_table,n_tickers,n_yahoo_ok,n_no_data,n_mismatch,mismatch_tickers,coverage_raw,coverage_clean,rows_covered,rows_no_public_data,rows_window_incomplete,rows_symbol_mismatch,exit_year,n_firms,firms_no_public_data,firms_symbol_mismatch,year,scope,n,pearson_logRV,spearman_logRV,mean_dlog,sd_dlog,rmse_dlog,split,family,panel,model,n_days,qlike_a2,qlike_text,dm,p,holm,sig,qlike_R,qlike_U,rel_impr_pct,g_log,placebo_dm,genuine,ranking,q_A2_har_rv,q_B2_tfidf_ridge,q_C2_finbert_s1,q_C6_llmtext,panel_vs_A,n_cells,sign_agree,holm_sig_agree,full_agree
verdict_ranking,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,A2_har_rv < B2_tfidf_ridge < C6_llmtext < C2_finbert_s1,0.0617505849354135,0.12352342088228893,0.15910193126788585,0.1525767320440088,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < C6_llmtext < B2_tfidf_ridge,0.11906119383904967,0.20233401882900515,0.16086368668190046,0.20017437422405332,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < B2_tfidf_ridge < C6_llmtext,0.08364696708502807,0.15542464298469558,0.1547247879915915,0.1677811906422621,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,long_form,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,A2_har_rv < B2_tfidf_ridge < C6_llmtext < C2_finbert_s1,0.06175486243135963,0.12356097943887878,0.1591447659816799,0.1526126697053137,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < C6_llmtext < B2_tfidf_ridge,0.12354327609218659,0.25039096135891026,0.17186781941678683,0.19671351996583392,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,A2_har_rv < C6_llmtext < C2_finbert_s1 < B2_tfidf_ridge,0.08899995246920449,0.20800362376264017,0.19350437266834625,0.19136627304535586,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < B2_tfidf_ridge < C6_llmtext,0.06597702869152462,0.17972009846389983,0.14803552864601582,0.20968160717545106,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < C6_llmtext < B2_tfidf_ridge,0.12054143409579539,0.24366345903512143,0.16584044330930617,0.19026773508184402,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,A2_har_rv < C6_llmtext < C2_finbert_s1 < B2_tfidf_ridge,0.08616134472252944,0.2019787435731136,0.18747648797692423,0.18492330965070736,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < B2_tfidf_ridge < C6_llmtext,0.0635409814045901,0.17442085246854502,0.14251415869291686,0.20376108457483874,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < C6_llmtext < B2_tfidf_ridge,0.1205422966918168,0.24371590862983036,0.165861713123503,0.19030228304846308,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,A2_har_rv < C6_llmtext < C2_finbert_s1 < B2_tfidf_ridge,0.0861587727681239,0.20205579408787688,0.18752874104996464,0.1849772531013676,,,,,
verdict_ranking,,,,,,,,,,,,,,,,,event_driven,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,A2_har_rv < C2_finbert_s1 < B2_tfidf_ridge < C6_llmtext,0.06354682731243097,0.17448717225457158,0.14256589300280065,0.20382301907011197,,,,,
verdict_agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-STAND,,,,,,,,,,,,,,,,,,,,,B,18.0,18.0,18.0,18.0
verdict_agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-STAND,,,,,,,,,,,,,,,,,,,,,C,18.0,18.0,18.0,18.0
verdict_agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-COMBO,,,,,,,,,,,,,,,,,,,,,B,12.0,11.0,12.0,11.0
verdict_agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F-COMBO,,,,,,,,,,,,,,,,,,,,,C,12.0,11.0,12.0,11.0
verdict_agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANKING,,,,,,,,,,,,,,,,,,,,,B,6.0,,,5.0
verdict_agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANKING,,,,,,,,,,,,,,,,,,,,,C,6.0,,,5.0
