panel,disc,model,h,n_obs,n_firms,n_days,df_2way,dm_day,p_day,holm_day,verdict_day,dm_2way,p_2way,holm_2way,verdict_2way,flip,se_infl_2way_vs_day,share_Vfirm,share_Vday,share_Vcell,guard_hit,placebo_dm_2way
c_pairwise_vsA2,combined,C5_gteqwen2,10,32934,569,991,568,7.794789214213343,1.6275284904504025e-14,3.0923041318557644e-13,sig worse,5.807094303062007,1.0586069063761828e-08,1.7996317408395108e-07,sig worse,False,1.355279607651305,0.5027860552204639,0.5444301807919615,0.04721623601242531,False,
c_pairwise_vsA2,combined,C5_e5mistral,10,32934,569,991,568,7.704120571352401,3.190508636674744e-14,5.742915546014538e-13,sig worse,5.837365921589875,8.922523757935714e-09,1.6060542764284286e-07,sig worse,False,1.3325685507675424,0.4784152226790161,0.5631458409055982,0.041561063584614255,False,
c_pairwise_vsA2,combined,D1_concat_mlp,10,32934,569,991,568,4.736169899436905,2.4957160009576467e-06,1.2478580004788233e-05,sig worse,4.219567944471304,2.8489880251088838e-05,0.00017093928150653303,sig worse,False,1.1332942775388648,0.25819757101662105,0.7786003745655489,0.036797945582169915,False,
c_pairwise_vsA2,combined,D2_gated_fusion,10,32934,569,991,568,5.335228332707796,1.1828264386799548e-07,8.279785070759684e-07,sig worse,4.734007762223966,2.7828662082210225e-06,2.226292966576818e-05,sig worse,False,1.1379087892522364,0.26499047954630883,0.7722983306807264,0.03728881022703526,False,
c_pairwise_vsA2,combined,D3_qwen3,10,32934,569,991,568,1.9032401138719828,0.057299047470698035,0.11459809494139607,ns,1.7608850421657456,0.07879593081500626,0.15759186163001251,ns,False,1.0913045982686418,0.23950843611120842,0.8396688262099278,0.07917726232113628,False,
c_pairwise_vsA2,combined,D3_gteqwen2,10,32934,569,991,568,0.9883648530678832,0.3232154884279319,0.3232154884279319,ns,0.9471157838911426,0.3439825343097,0.3439825343097,ns,False,1.0536530431360156,0.18665259081489669,0.9007509905285803,0.08740358134347702,False,
c_pairwise_vsA2,combined,D3_e5mistral,10,32934,569,991,568,2.142632253020592,0.03238594767247588,0.09715784301742764,ns,2.0473847901929867,0.04107979648730333,0.12323938946190999,ns,False,1.056651009584255,0.15812956031402034,0.8956469583372142,0.05377651865123461,False,
c_pairwise_vsA2,combined,A3_garch,20,32634,568,981,567,3.4929906389718215,0.0004989785495153805,0.0024948927475769026,sig worse,3.034259420144652,0.0025217534645275916,0.012608767322637958,sig worse,False,1.174531017672927,0.4383406762705684,0.7248881817791433,0.16322885804971168,False,
c_pairwise_vsA2,combined,A4_egarch,20,32634,568,981,567,4.179001316047986,3.18943204525497e-05,0.0002232602431678479,sig worse,3.521674655768274,0.00046334097487604953,0.0027800458492562973,sig worse,False,1.210718151491096,0.7418614713144329,0.6822034209969352,0.4240648923113681,False,
c_pairwise_vsA2,combined,A5_arima,20,32634,568,981,567,2.2688513630279896,0.023494111487882385,0.07048233446364716,ns,2.247342529952058,0.02500184372987898,0.08119197128691556,ns,False,1.030045839198508,0.15808949667423675,0.9425120160138027,0.10060151268803942,False,
c_pairwise_vsA2,combined,B2_tfidf_ridge,20,32634,568,981,567,6.639939312872817,5.1908478013431997e-11,1.03816956026864e-09,sig worse,5.8690004862165965,7.463537031581008e-09,1.4927074063162016e-07,sig worse,False,1.15430278129676,0.2719733329747984,0.7505169687101844,0.0224903016849828,False,
c_pairwise_vsA2,combined,C1_bert_s1,20,32634,568,981,567,6.1197433752656565,1.353497678311256e-09,2.1655962852980095e-08,sig worse,5.287194703310488,1.7755816604461852e-07,2.8409306567138963e-06,sig worse,False,1.1809395965270781,0.30706713548652165,0.7170420594838461,0.024109194970367818,False,
c_pairwise_vsA2,combined,C1_bert_s2,20,32634,568,981,567,5.666531647010128,1.9151973882521265e-08,2.681276343552977e-07,sig worse,4.996927089758907,7.77159778053633e-07,1.010307711469723e-05,sig worse,False,1.1570019300962011,0.2785328675420713,0.747019318452938,0.02555218599500932,False,
c_pairwise_vsA2,combined,C2_finbert_s1,20,32634,568,981,567,5.245945731946835,1.9053633034574745e-07,1.714826973111727e-06,sig worse,4.6790424187570325,3.6082466602538997e-06,3.3551949744755664e-05,sig worse,False,1.1438961248374524,0.2603981709789491,0.7642348225092156,0.024632993488164487,False,
c_pairwise_vsA2,combined,C2_finbert_s2,20,32634,568,981,567,5.499603944451919,4.856744919766886e-08,5.828093903720263e-07,sig worse,4.925582362986439,1.1050872149011764e-06,1.3261046578814116e-05,sig worse,False,1.1391832922650609,0.252842535985747,0.7705712232924209,0.023413759278167946,False,
c_pairwise_vsA2,combined,C2_finbert_s3,20,32634,568,981,567,5.345411838532832,1.1224050448000846e-07,1.1281857564462865e-06,sig worse,4.747670068167011,2.6091478405493128e-06,2.870062624604244e-05,sig worse,False,1.1487364930796877,0.26711064940775625,0.7578079622595216,0.02491861166727787,False,
c_pairwise_vsA2,combined,C2_finbert_s4,20,32634,568,981,567,4.9773812223099805,7.610916714777828e-07,6.088733371822262e-06,sig worse,4.4822272501415465,8.941113197416824e-06,7.15289055793346e-05,sig worse,False,1.1329919155250405,0.24596242396842194,0.7790160008152996,0.024978424783721566,False,
c_pairwise_vsA2,combined,C3_roberta_s1,20,32634,568,981,567,5.8770740564820745,5.719000981164729e-09,8.578501471747093e-08,sig worse,5.135895947120284,3.866940004409709e-07,5.413716006173593e-06,sig worse,False,1.167521063222282,0.2905248813720546,0.7336189672059965,0.02414384857805114,False,
c_pairwise_vsA2,combined,C4_longformer,20,32634,568,981,567,5.36219774970695,1.0256234149511696e-07,1.1281857564462865e-06,sig worse,4.694508588061171,3.3551949744755665e-06,3.3551949744755664e-05,sig worse,False,1.1653931624930192,0.29231797596755094,0.7363004545687297,0.02861843053628076,False,
c_pairwise_vsA2,combined,C5_qwen3,20,32634,568,981,567,6.382627711323578,2.6816958122781795e-10,4.558882880872905e-09,sig worse,5.254456059206126,2.1046873354874944e-07,3.1570310032312416e-06,sig worse,False,1.2393430235651537,0.3796077796766803,0.6510539035725144,0.030661683249194657,False,
c_pairwise_vsA2,combined,C5_gteqwen2,20,32634,568,981,567,6.613832609782447,6.147785452467364e-11,1.168079235968799e-09,sig worse,5.3731015419481265,1.131682544120057e-07,2.0370285794161026e-06,sig worse,False,1.2558793762189158,0.39796912804139195,0.6340217299370596,0.03199085797845168,False,
c_pairwise_vsA2,combined,C5_e5mistral,20,32634,568,981,567,6.522798904021097,1.1039871699559719e-10,1.9871769059207495e-09,sig worse,5.413019414399491,9.160604752712363e-08,1.740514903015349e-06,sig worse,False,1.2294593733466128,0.36526881160289637,0.6615636510271532,0.026832462630049667,False,
c_pairwise_vsA2,combined,D1_concat_mlp,20,32634,568,981,567,3.9195783850388533,9.486979267773243e-05,0.0005692187560663946,sig worse,3.7211221981225164,0.00021810029655511148,0.0015267020758857803,sig worse,False,1.0746949286191274,0.1533932442953629,0.865823962236269,0.01921720653163182,False,
c_pairwise_vsA2,combined,D2_gated_fusion,20,32634,568,981,567,5.647599826868967,2.130999579538986e-08,2.7702994534006816e-07,sig worse,5.330372847761181,1.4169470870463252e-07,2.4088100479787528e-06,sig worse,False,1.0810010249841682,0.16360836644133778,0.855751735373471,0.019360101814808992,False,
c_pairwise_vsA2,combined,D3_qwen3,20,32634,568,981,567,1.930111955849631,0.05388128059876049,0.10776256119752098,ns,1.7953377980083582,0.07313229324657658,0.14626458649315316,ns,False,1.0968723883232894,0.2152351330356342,0.8311660427575942,0.04640117579322842,False,
c_pairwise_vsA2,combined,D3_gteqwen2,20,32634,568,981,567,0.2364677066535078,0.8131191777699868,0.8131191777699868,ns,0.22983119215133474,0.8183058335071277,0.8183058335071277,ns,False,1.0497421778906808,0.15962865110777452,0.9074750754359333,0.06710372654370764,False,
c_pairwise_vsA2,combined,D3_e5mistral,20,32634,568,981,567,2.424969705518082,0.015489529333079401,0.061958117332317604,ns,2.3273458596103915,0.02029799282172889,0.08119197128691556,ns,False,1.0630780907252886,0.14498943559211325,0.884850018915117,0.0298394545072303,False,
